"id","protein_id","go_id","go_term","evidence","goeco","assigned_by","id","dtype","protein_id","nhprotein_id","name","did","evidence","zscore","conf","description","reference","drug_name","log2foldchange","pvalue","score","source","O2S","S2O","mondoid"
163878,13093,GO:2000009,P:negative regulation of protein localization to cell surface,NAS,ECO:0000303,BHF-UCL,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163879,13093,GO:0060299,P:negative regulation of sarcomere organization,IMP,ECO:0000315,BHF-UCL,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163880,13093,GO:0051647,P:nucleus localization,IEA,ECO:0000501,Ensembl,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163881,13093,GO:0007009,P:plasma membrane organization,ISS,ECO:0000250,BHF-UCL,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163882,13093,GO:0001778,P:plasma membrane repair,IEA,ECO:0000501,Ensembl,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163883,13093,GO:2001288,P:positive regulation of caveolin-mediated endocytosis,IEA,ECO:0000501,Ensembl,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163884,13093,GO:0008284,P:positive regulation of cell proliferation,IEA,ECO:0000501,Ensembl,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163885,13093,GO:0007204,P:positive regulation of cytosolic calcium ion concentration,ISS,ECO:0000250,BHF-UCL,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163886,13093,GO:0031116,P:positive regulation of microtubule polymerization,ISS,ECO:0000250,BHF-UCL,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163887,13093,GO:0010831,P:positive regulation of myotube differentiation,IEA,ECO:0000501,Ensembl,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163888,13093,GO:2000060,P:positive regulation of ubiquitin-dependent protein catabolic process,NAS,ECO:0000303,BHF-UCL,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163889,13093,GO:0008104,P:protein localization,ISS,ECO:0000250,BHF-UCL,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163890,13093,GO:0072659,P:protein localization to plasma membrane,ISS,ECO:0000250,BHF-UCL,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163891,13093,GO:0060762,P:regulation of branching involved in mammary gland duct morphogenesis,IEA,ECO:0000501,Ensembl,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163892,13093,GO:0090279,P:regulation of calcium ion import,IDA,ECO:0000314,BHF-UCL,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163893,13093,GO:1901019,P:regulation of calcium ion transmembrane transporter activity,IDA,ECO:0000314,BHF-UCL,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163894,13093,GO:0098909,P:regulation of cardiac muscle cell action potential involved in regulation of contraction,IMP,ECO:0000315,BHF-UCL,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163895,13093,GO:0055117,P:regulation of cardiac muscle contraction,IMP,ECO:0000315,BHF-UCL,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163896,13093,GO:0008016,P:regulation of heart contraction,ISS,ECO:0000250,BHF-UCL,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163897,13093,GO:0002027,P:regulation of heart rate,IMP,ECO:0000315,BHF-UCL,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163898,13093,GO:1900825,P:regulation of membrane depolarization during cardiac muscle cell action potential,IMP,ECO:0000315,BHF-UCL,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163899,13093,GO:0042391,P:regulation of membrane potential,IDA,ECO:0000314,BHF-UCL,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163900,13093,GO:0051394,P:regulation of nerve growth factor receptor activity,IMP,ECO:0000315,MGI,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163901,13093,GO:1900744,P:regulation of p38MAPK cascade,IEA,ECO:0000501,Ensembl,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163902,13093,GO:0051896,P:regulation of protein kinase B signaling,IEA,ECO:0000501,Ensembl,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163903,13093,GO:0038009,P:regulation of signal transduction by receptor internalization,IMP,ECO:0000315,MGI,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163904,13093,GO:0014819,P:regulation of skeletal muscle contraction,IMP,ECO:0000315,BHF-UCL,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163905,13093,GO:2000649,P:regulation of sodium ion transmembrane transporter activity,IDA,ECO:0000314,BHF-UCL,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163906,13093,GO:0017015,P:regulation of transforming growth factor beta receptor signaling pathway,IEA,ECO:0000501,Ensembl,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163907,13093,GO:0060373,P:regulation of ventricular cardiac muscle cell membrane depolarization,IDA,ECO:0000314,BHF-UCL,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163908,13093,GO:0060307,P:regulation of ventricular cardiac muscle cell membrane repolarization,IMP,ECO:0000315,BHF-UCL,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163909,13093,GO:0033292,P:T-tubule organization,TAS,ECO:0000304,BHF-UCL,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163910,13093,GO:0006641,P:triglyceride metabolic process,ISS,ECO:0000250,BHF-UCL,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
163911,13093,GO:0086005,P:ventricular cardiac muscle cell action potential,ISS,ECO:0000250,BHF-UCL,398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
7823,686,GO:0005581,C:collagen trimer,IEA,ECO:0000501,UniProtKB-KW,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
7824,686,GO:0062023,C:collagen-containing extracellular matrix,HDA,ECO:0007005,UniProtKB,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
7825,686,GO:0005788,C:endoplasmic reticulum lumen,TAS,ECO:0000304,Reactome,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
7826,686,GO:0070062,C:extracellular exosome,HDA,ECO:0007005,UniProtKB,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
7827,686,GO:0031012,C:extracellular matrix,IBA,ECO:0000318,GO_Central,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
7828,686,GO:0005576,C:extracellular region,IDA,ECO:0000314,MGI,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
7829,686,GO:0005615,C:extracellular space,HDA,ECO:0007005,BHF-UCL,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
7830,686,GO:1903561,C:extracellular vesicle,HDA,ECO:0007005,UniProtKB,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
7831,686,GO:0032991,C:protein-containing complex,IPI,ECO:0000353,MGI,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
7832,686,GO:0042383,C:sarcolemma,IEA,ECO:0000501,Ensembl,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
7833,686,GO:0030020,F:extracellular matrix structural constituent conferring tensile strength,HDA,ECO:0007005,BHF-UCL,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
7834,686,GO:0007155,P:cell adhesion,IEA,ECO:0000501,UniProtKB-KW,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
7835,686,GO:0030198,P:extracellular matrix organization,TAS,ECO:0000304,Reactome,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
7836,686,GO:0003429,P:growth plate cartilage chondrocyte morphogenesis,IBA,ECO:0000318,GO_Central,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
7837,686,GO:0070208,P:protein heterotrimerization,IPI,ECO:0000353,MGI,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
7838,686,GO:0009749,P:response to glucose,IEA,ECO:0000501,Ensembl,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
2575,218,GO:0005589,C:collagen type VI trimer,NAS,ECO:0000303,UniProtKB,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
2576,218,GO:0062023,C:collagen-containing extracellular matrix,HDA,ECO:0007005,UniProtKB,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
2577,218,GO:0005788,C:endoplasmic reticulum lumen,TAS,ECO:0000304,Reactome,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
2578,218,GO:0070062,C:extracellular exosome,HDA,ECO:0007005,UniProtKB,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
2579,218,GO:0031012,C:extracellular matrix,IBA,ECO:0000318,GO_Central,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
2580,218,GO:0005576,C:extracellular region,IDA,ECO:0000314,MGI,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
2581,218,GO:0005615,C:extracellular space,IBA,ECO:0000318,GO_Central,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
2582,218,GO:0005765,C:lysosomal membrane,HDA,ECO:0007005,UniProtKB,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
2583,218,GO:0016020,C:membrane,HDA,ECO:0007005,UniProtKB,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
2584,218,GO:0032991,C:protein-containing complex,IPI,ECO:0000353,MGI,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
2585,218,GO:0042383,C:sarcolemma,IEA,ECO:0000501,Ensembl,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
2586,218,GO:0030020,F:extracellular matrix structural constituent conferring tensile strength,HDA,ECO:0007005,BHF-UCL,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
2587,218,GO:0048407,F:platelet-derived growth factor binding,IDA,ECO:0000314,MGI,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
2588,218,GO:0007155,P:cell adhesion,IEA,ECO:0000501,UniProtKB-KW,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
2589,218,GO:0071230,P:cellular response to amino acid stimulus,IEA,ECO:0000501,Ensembl,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
2590,218,GO:0035987,P:endodermal cell differentiation,IEP,ECO:0000270,UniProtKB,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
2591,218,GO:0030198,P:extracellular matrix organization,TAS,ECO:0000304,Reactome,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
2592,218,GO:0003429,P:growth plate cartilage chondrocyte morphogenesis,IBA,ECO:0000318,GO_Central,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
2593,218,GO:0001649,P:osteoblast differentiation,HDA,ECO:0007005,UniProtKB,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
2594,218,GO:0070208,P:protein heterotrimerization,IPI,ECO:0000353,MGI,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
256147,20247,GO:0015629,C:actin cytoskeleton,TAS,ECO:0000304,ProtInc,398540,eRAM,20247,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
256148,20247,GO:0030424,C:axon,IBA,ECO:0000318,GO_Central,398540,eRAM,20247,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
256149,20247,GO:0043025,C:neuronal cell body,IBA,ECO:0000318,GO_Central,398540,eRAM,20247,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
256150,20247,GO:0005886,C:plasma membrane,IBA,ECO:0000318,GO_Central,398540,eRAM,20247,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
256151,20247,GO:0042383,C:sarcolemma,IEA,ECO:0000501,UniProtKB-SubCell,398540,eRAM,20247,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
256152,20247,GO:0030018,C:Z disc,IDA,ECO:0000314,MGI,398540,eRAM,20247,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
256153,20247,GO:0003779,F:actin binding,IEA,ECO:0000501,UniProtKB-KW,398540,eRAM,20247,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
256154,20247,GO:0051393,F:alpha-actinin binding,IDA,ECO:0000314,MGI,398540,eRAM,20247,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
256155,20247,GO:0008046,F:axon guidance receptor activity,IBA,ECO:0000318,GO_Central,398540,eRAM,20247,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
256156,20247,GO:0008307,F:structural constituent of muscle,TAS,ECO:0000304,ProtInc,398540,eRAM,20247,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
256157,20247,GO:0007156,P:homophilic cell adhesion via plasma membrane adhesion molecules,IBA,ECO:0000318,GO_Central,398540,eRAM,20247,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
256158,20247,GO:0006936,P:muscle contraction,TAS,ECO:0000304,ProtInc,398540,eRAM,20247,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
256159,20247,GO:0050808,P:synapse organization,IBA,ECO:0000318,GO_Central,398540,eRAM,20247,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
80088,6293,GO:0005737,C:cytoplasm,IDA,ECO:0000314,UniProtKB,398541,eRAM,6293,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
80089,6293,GO:0005829,C:cytosol,IDA,ECO:0000314,HPA,398541,eRAM,6293,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
80090,6293,GO:0005925,C:focal adhesion,HDA,ECO:0007005,UniProtKB,398541,eRAM,6293,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
80091,6293,GO:0005634,C:nucleus,IDA,ECO:0000314,UniProtKB,398541,eRAM,6293,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
80092,6293,GO:0005886,C:plasma membrane,IDA,ECO:0000314,BHF-UCL,398541,eRAM,6293,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
80093,6293,GO:0044325,F:ion channel binding,IPI,ECO:0000353,BHF-UCL,398541,eRAM,6293,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
80094,6293,GO:0046872,F:metal ion binding,IEA,ECO:0000501,UniProtKB-KW,398541,eRAM,6293,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
80095,6293,GO:0009887,P:animal organ morphogenesis,NAS,ECO:0000303,UniProtKB,398541,eRAM,6293,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
80096,6293,GO:0030154,P:cell differentiation,IEA,ECO:0000501,UniProtKB-KW,398541,eRAM,6293,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
80097,6293,GO:0007517,P:muscle organ development,NAS,ECO:0000303,UniProtKB,398541,eRAM,6293,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
80098,6293,GO:0030308,P:negative regulation of cell growth,IDA,ECO:0000314,UniProtKB,398541,eRAM,6293,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
80099,6293,GO:2000134,P:negative regulation of G1/S transition of mitotic cell cycle,IDA,ECO:0000314,UniProtKB,398541,eRAM,6293,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
80100,6293,GO:0010972,P:negative regulation of G2/M transition of mitotic cell cycle,IDA,ECO:0000314,UniProtKB,398541,eRAM,6293,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
80101,6293,GO:0043268,P:positive regulation of potassium ion transport,IDA,ECO:0000314,BHF-UCL,398541,eRAM,6293,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
80102,6293,GO:0003254,P:regulation of membrane depolarization,IDA,ECO:0000314,BHF-UCL,398541,eRAM,6293,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
80103,6293,GO:1901016,P:regulation of potassium ion transmembrane transporter activity,IDA,ECO:0000314,BHF-UCL,398541,eRAM,6293,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
110304,8767,GO:0005737,C:cytoplasm,IDA,ECO:0000314,UniProtKB,398542,eRAM,8767,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
110305,8767,GO:0005856,C:cytoskeleton,IEA,ECO:0000501,UniProtKB-SubCell,398542,eRAM,8767,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
110306,8767,GO:0005794,C:Golgi apparatus,IDA,ECO:0000314,UniProtKB,398542,eRAM,8767,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
110307,8767,GO:0016021,C:integral component of membrane,IDA,ECO:0000314,UniProtKB,398542,eRAM,8767,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
110308,8767,GO:0034993,C:meiotic nuclear membrane microtubule tethering complex,IDA,ECO:0000314,UniProtKB,398542,eRAM,8767,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
110309,8767,GO:0005635,C:nuclear envelope,IDA,ECO:0000314,UniProtKB,398542,eRAM,8767,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
110310,8767,GO:0031965,C:nuclear membrane,IDA,ECO:0000314,HPA,398542,eRAM,8767,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
110311,8767,GO:0005640,C:nuclear outer membrane,IEA,ECO:0000501,UniProtKB-SubCell,398542,eRAM,8767,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
110312,8767,GO:0005730,C:nucleolus,IDA,ECO:0000314,BHF-UCL,398542,eRAM,8767,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
110313,8767,GO:0005654,C:nucleoplasm,IDA,ECO:0000314,HPA,398542,eRAM,8767,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
110314,8767,GO:0005634,C:nucleus,HDA,ECO:0007005,UniProtKB,398542,eRAM,8767,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
110315,8767,GO:0000932,C:P-body,IDA,ECO:0000314,BHF-UCL,398542,eRAM,8767,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
110316,8767,GO:0045211,C:postsynaptic membrane,IDA,ECO:0000314,UniProtKB,398542,eRAM,8767,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
110317,8767,GO:0030017,C:sarcomere,IDA,ECO:0000314,MGI,398542,eRAM,8767,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
110318,8767,GO:0003779,F:actin binding,IDA,ECO:0000314,UniProtKB,398542,eRAM,8767,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
110319,8767,GO:0051015,F:actin filament binding,ISS,ECO:0000250,UniProtKB,398542,eRAM,8767,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
110320,8767,GO:0019899,F:enzyme binding,IPI,ECO:0000353,BHF-UCL,398542,eRAM,8767,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
110321,8767,GO:0042802,F:identical protein binding,IPI,ECO:0000353,IntAct,398542,eRAM,8767,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
110322,8767,GO:0005521,F:lamin binding,IPI,ECO:0000353,UniProtKB,398542,eRAM,8767,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
110323,8767,GO:0042803,F:protein homodimerization activity,ISS,ECO:0000250,UniProtKB,398542,eRAM,8767,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
110324,8767,GO:0003723,F:RNA binding,HDA,ECO:0007005,UniProtKB,398542,eRAM,8767,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
110325,8767,GO:0090286,P:cytoskeletal anchoring at nuclear membrane,IDA,ECO:0000314,UniProtKB,398542,eRAM,8767,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
110326,8767,GO:0007030,P:Golgi organization,IDA,ECO:0000314,UniProtKB,398542,eRAM,8767,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
110327,8767,GO:0042692,P:muscle cell differentiation,IDA,ECO:0000314,UniProtKB,398542,eRAM,8767,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
110328,8767,GO:0090292,P:nuclear matrix anchoring at nuclear membrane,IDA,ECO:0000314,UniProtKB,398542,eRAM,8767,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
110329,8767,GO:0006997,P:nucleus organization,NAS,ECO:0000303,UniProtKB,398542,eRAM,8767,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
110330,8767,GO:0007283,P:spermatogenesis,IEA,ECO:0000501,UniProtKB-KW,398542,eRAM,8767,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
124704,9992,GO:0000139,C:Golgi membrane,TAS,ECO:0000304,Reactome,398543,eRAM,9992,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
124705,9992,GO:0030173,C:integral component of Golgi membrane,IDA,ECO:0000314,UniProtKB,398543,eRAM,9992,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
124706,9992,GO:0016021,C:integral component of membrane,IMP,ECO:0000315,UniProtKB,398543,eRAM,9992,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
124707,9992,GO:0008375,F:acetylglucosaminyltransferase activity,IDA,ECO:0000314,UniProtKB,398543,eRAM,9992,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
